member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,sub_grade,home_ownership,annual_inc,dti,inq_last_6mths,mths_since_last_record,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
1608407,6000,6000,6000,36,15.61,12,1,64000,9.61,1,0,0,12117,92.5,33,2,1123.56,0,0,0,0,0,78,0,0,15485,13100,0
58209180,23750,23750,23750,36,9.99,6,2,47500,29.04,1,0,0,24161,45.8,26,1,1088.17,0,0,0,0,0,26,0,0,102598,52800,0
69881186,12000,12000,12000,36,10.99,8,2,50000,26.45,2,0,0,17704,46.6,25,1,209.88,0,0,0,0,64,9,0,0,158359,38000,0
19885935,10100,10100,10050,60,18.24,20,3,42000,29.05,1,0,0,9634,63.8,16,2,153.52,0,0,0,0,0,9,0,0,24546,15100,1
22541030,18900,18900,18900,60,18.24,20,2,64000,26.87,0,0,0,26017,90.7,19,1,4678.27,0,0,0,0,0,78,0,0,180586,28700,0
25666048,16000,16000,16000,60,18.24,20,2,55000,25.01,2,0,0,3569,55.8,33,2,3765.53,0,0,0,0,29,74,0,0,58044,6400,0
41952111,14000,14000,14000,36,11.44,8,3,35000,22.59,0,0,0,14024,83.5,23,2,1379.75,0,0,0,0,0,52,0,0,17456,16800,0
10762006,15000,15000,15000,36,17.76,4,3,68000,32.41,3,0,0,13913,59.5,21,2,1640,0,0,0,0,0,35,0,0,50796,23400,1
13349098,3000,3000,3000,36,19.22,16,3,45000,18.32,3,0,0,2265,15.4,16,2,822.16,0,0,0,0,80,100,0,0,20858,14700,0
58851255,24000,24000,24000,36,16.55,8,1,92000,9.74,2,72,1,12648,66.6,15,1,1560.31,0,0,0,0,0,26,0,0,16163,19000,0
6488003,9000,9000,9000,36,12.12,6,2,70000,17.27,0,0,0,14428,67.1,22,1,1735.67,0,0,0,0,0,135,0,0,372969,21500,0
55026137,22500,22500,22500,60,21.99,6,2,45000,36.19,2,0,0,24074,43.5,32,2,2653.25,0,0,0,0,0,31,0,69,64707,55300,0
36013435,18550,18550,18550,36,19.52,10,2,130000,8.25,3,47,1,10678,89.7,19,1,2213.56,0,0,0,0,0,39,0,0,271565,11900,0
59166414,18000,18000,18000,60,19.99,20,2,60000,6.67,0,0,0,9900,58.2,22,1,1449.29,0,0,0,0,63,22,0,270,185938,17000,0
798925,1500,1500,1500,36,12.23,3,3,40980,15.26,0,0,0,9860,97.6,20,2,290.98,0,13.93,0.1393000004,0,0,135,0,0,0,0,0
68348544,20175,20175,20175,60,13.67,12,3,110000,33.89,1,0,0,40117,58.4,50,1,441.64,0,0,0,0,0,9,0,0,157226,68700,0
41420852,16000,16000,16000,60,11.99,10,2,65000,26.64,0,0,0,36383,77.7,23,2,1783.25,0,0,0,0,0,52,0,0,244426,46800,0
36064825,12000,12000,12000,36,14.49,12,2,52000,10.5,0,0,0,13127,57.3,13,1,1702.99,0,0,0,0,0,61,0,115,250201,22900,0
71360314,10000,10000,10000,60,12.59,6,3,50000,27.96,0,0,0,9484,52.4,15,1,0,0,0,0,0,0,0,0,1558,45336,18100,0
26977994,15000,15000,15000,36,10.99,6,2,144000,10.88,2,0,0,4087,49.4,28,2,829.91,0,0,0,0,0,26,0,0,60407,9000,1
37167242,13050,13050,13050,36,9.49,4,1,70000,37.39,0,0,0,23428,41.2,47,2,1197.24,0,0,0,0,0,61,0,0,54924,56900,0
41412941,8500,8500,8500,36,9.49,4,3,50000,18,1,0,0,11265,42.7,16,1,687.8,0,0,0,0,0,52,0,0,37839,26400,0
632441,10000,10000,10000,36,10.62,6,3,125000,14.24,6,0,0,39850,17.6,33,2,647.14,0,0,0,0,0,35,0,0,0,0,0
58720731,25000,25000,25000,60,9.17,4,3,80000,12.14,1,0,0,10917,24.3,43,1,1095.3,0,0,0,0,38,26,0,0,18899,45000,0
5798762,18250,18250,18250,36,14.33,3,2,95000,3.32,0,0,0,6014,61.4,12,2,4253.1,0,0,0,0,57,139,0,0,202801,9800,0
898933,6000,6000,6000,36,7.29,4,1,116000,7.25,0,0,0,14664,67.6,18,2,695.44,0,0,0,0,0,161,0,0,0,0,1
67842407,23050,23050,22975,60,25.78,30,3,64049,29.79,2,77,1,18281,87.9,16,1,231.1,0,0,0,0,0,0,0,0,66981,20800,1
1502479,22000,22000,22000,36,7.62,3,1,83000,24.17,0,0,0,50348,38.4,29,2,2417.14,0,0,0,0,0,135,0,0,0,0,1
70256800,28000,28000,28000,60,13.67,12,3,98000,9.89,0,0,0,14084,76.5,8,1,297.71,0,0,0,0,0,4,0,0,27075,18400,0
49803508,12000,12000,12000,36,11.53,10,3,80000,25.95,2,0,0,29088,95.4,11,2,837.75,0,0,0,0,0,35,0,0,60204,30500,0
67730687,2500,2500,2500,36,12.69,6,2,39000,24.25,1,0,0,15855,59.2,34,2,50.51,0,0,0,0,58,9,0,0,175944,26800,0
43449161,10950,10950,10950,36,13.66,9,3,30000,34.76,0,0,0,25018,65.2,12,2,1202.25,0,0,0,0,0,48,0,0,32356,38400,0
59744110,5000,5000,5000,36,9.17,4,2,51000,22.99,0,0,0,6544,51.1,25,1,179.16,0,0,0,0,0,22,0,0,212609,12800,0
70751383,12000,12000,12000,36,9.17,4,2,81500,9.05,1,0,0,50210,63,24,1,79.47,0,0,0,0,0,4,0,478,161552,79700,0
70759752,15100,15100,15100,36,10.64,8,3,36000,18.57,1,77,1,10782,29.1,41,1,169.59,0,0,0,1,0,4,0,74,17505,37000,0
1272495,12000,12000,12000,60,12.69,10,3,45000,9.23,1,0,0,5227,39,9,2,4081.96,0,0,0,0,0,213,0,0,0,0,0
1413184,15000,15000,14975,36,9.76,2,2,109000,18.18,1,0,0,6713,24.1,42,2,2108.35,0,0,0,0,0,109,0,0,0,0,1
1823270,19750,19750,19750,60,22.95,6,1,50000,19.3,2,0,0,11456,54,34,2,3607.42,0,2576.45,25.6538999936,0,0,43,0,0,15521,21200,0
6327339,20500,20500,20500,60,17.77,4,2,60000,32.64,1,0,0,19727,44.8,31,1,7878.72,0,0,0,0,0,139,0,0,215318,44000,0
11974510,15000,15000,15000,36,14.98,9,2,45000,17.12,1,0,0,16922,71.1,26,1,3235.61,0,0,0,0,0,104,0,0,76675,23800,0
14557479,12000,12000,12000,36,12.49,8,3,50000,15.7,0,71,1,14662,58.4,16,2,2034.53,0,0,0,0,0,100,0,0,20990,25100,0
69616087,20000,20000,20000,36,8.18,2,3,45000,29.93,1,110,1,19136,33.1,35,1,251.13,0,0,0,0,0,9,0,0,31506,57800,0
46766174,5275,5275,5275,36,17.57,16,3,30000,21.68,0,0,0,5057,52.1,8,2,147.67,0,0,0,0,0,9,0,0,15354,9700,0
1573531,8000,8000,8000,36,12.12,6,3,70000,24.41,0,0,0,29208,86.8,23,2,1580.38,0,0,0,0,0,156,0,0,0,0,1
59591303,24650,24650,24650,60,19.19,15,2,70000,32.81,1,0,0,23242,86.7,26,1,1904.42,0,0,0,0,0,22,0,0,197356,26800,0
33679337,15000,15000,15000,60,15.61,4,2,45500,27.83,1,0,0,11943,64.2,19,1,2653.04,0,0,0,0,0,65,0,368,151870,18600,0
12588966,24000,24000,24000,60,15.61,12,2,120000,7.22,1,0,0,23334,86.4,35,1,6218.26,0,0,0,0,25,104,0,127,508277,27000,0
59599910,15000,15000,15000,36,13.33,9,2,52000,15.79,1,0,0,5371,37.8,18,1,919.83,0,0,0,0,43,26,0,53,166089,14200,0
57535983,5000,5000,5000,36,7.26,4,2,78000,20.82,1,0,0,24226,92.8,27,2,166.06,0,0,0,0,0,26,0,0,328730,26100,0
38691408,13000,13000,13000,36,6.99,3,2,89505,7.12,0,0,0,9345,43.5,19,2,823.17,0,0,0,0,0,61,0,0,352961,21500,0
64536675,18000,18000,18000,60,10.99,8,3,65000,23.67,0,0,0,71724,50.2,25,1,537.76,0,0,0,0,0,17,0,0,195109,90600,0
1404799,3600,3600,3600,36,10.74,4,2,50000,24.82,0,0,0,25346,48.6,38,2,622.23,0,0,0,0,0,148,0,0,0,0,1
629715,6000,6000,6000,36,7.51,4,2,55000,7.46,2,0,0,14855,43.8,33,2,717.22,0,0,0,0,0,157,0,0,0,0,1
43978105,14000,14000,14000,60,10.99,8,3,72000,19.95,1,0,0,22060,44.9,28,1,908.22,0,0,0,0,50,31,0,0,42394,49100,1
6407467,8875,8875,8850,36,6.03,1,2,70000,12.75,0,0,0,6301,36.4,23,2,773.87,0,0,0,0,0,109,0,0,431407,17300,1
7212271,6000,6000,6000,36,15.8,9,2,75000,12.74,1,33,2,4033,43.8,19,2,1188,0,0,0,0,81,83,0,0,215895,9200,1
56458922,13200,13200,13200,36,18.25,5,2,43000,11.99,1,38,1,9722,43.2,18,2,1126.37,0,0,0,0,48,26,0,174,247430,22500,0
24686158,11625,11625,11625,60,25.57,30,2,153151,21.34,2,0,0,50772,66.5,43,2,2825.32,0,0,0,0,0,57,0,0,371149,76400,0
51320304,1500,1500,1500,36,16.55,8,2,42000,5.51,0,0,0,3482,10.9,5,1,151.23,0,0,0,0,0,35,0,0,4185,32000,0
69990488,21000,21000,21000,60,18.49,10,3,107300,11.4,1,49,1,6740,67.4,41,1,622.26,0,0,0,0,73,9,0,240,30496,10000,0
44039080,10000,10000,10000,36,9.17,4,3,70000,20.45,0,75,1,6026,64.1,27,2,500.96,0,0,0,0,73,30,0,0,46613,9400,1
14441445,15000,15000,15000,60,9.67,2,2,120000,7.22,0,0,0,7312,35.3,30,1,1423.02,0,0,0,0,0,52,0,0,346859,20700,1
1793224,17000,17000,17000,36,14.09,10,3,69000,7.39,0,0,0,12438,74.5,16,2,2496.61,0,0,0,0,0,65,0,0,12438,16700,1
58651999,34075,34075,33775,36,19.19,15,2,180000,17.91,3,0,0,18378,59.7,41,2,2692.4,0,0,0,0,34,22,0,0,186158,30800,0
1009126,2000,2000,2000,36,10.59,4,2,28800,10.46,0,0,0,4535,53.4,24,2,342.56,0,0,0,0,0,157,0,0,0,0,1
51380751,12000,12000,12000,36,9.17,4,2,55000,15.58,1,0,0,15957,71.6,23,2,664.3,0,0,0,0,0,35,0,0,195129,22300,0
52004685,8000,8000,7975,36,12.29,3,3,72000,17.03,0,0,0,18437,73.7,13,2,522.16,0,0,0,0,0,31,0,0,45378,25000,0
34180489,15000,15000,15000,36,7.69,4,2,90000,17.6,0,0,0,18284,51.4,37,2,1171.81,0,0,0,0,0,65,0,1160,255576,35600,0
16671005,5000,5000,5000,36,7.9,4,3,42256,11.56,0,0,0,3393,75.4,20,1,497.52,0,0,0,0,0,91,0,0,14516,4500,0
39043127,15000,15000,15000,36,11.99,10,1,35000,30.09,0,0,0,16685,57.5,43,2,1656.76,0,0,0,0,0,57,0,0,98931,29000,0
40513586,20000,20000,20000,36,6.99,3,3,300000,5.91,0,17,1,9214,40.1,23,2,1193.85,0,0,0,0,73,52,0,0,77424,23000,0
11669064,1000,1000,1000,36,20.5,5,2,85000,12.41,0,0,0,11358,95.4,24,1,199.66,0,0,0,0,0,57,0,0,301087,11900,1
49901435,10000,10000,10000,36,9.17,4,2,148000,13.1,0,0,0,8814,32.2,35,2,553.58,0,0,0,0,29,35,0,0,204350,27400,0
43612460,14800,14800,14800,36,17.86,20,1,110000,14.42,0,0,0,5566,79.5,12,2,2030.79,0,0,0,0,0,48,0,0,20572,7000,0
6907422,24000,24000,24000,60,11.14,4,2,94000,11.26,2,0,0,26392,29.3,36,1,5266.29,0,0,0,0,21,126,0,0,43760,90000,1
72217220,12000,12000,12000,36,7.89,5,2,136000,10.12,0,0,0,16577,78.2,15,2,73.64,0,0,0,0,0,4,0,0,230481,21200,0
40090271,25000,25000,24975,36,8.19,5,1,87600,21.17,1,0,0,22041,46.5,61,2,1741.33,0,0,0,0,0,52,0,0,64424,47400,0
64936162,4500,4500,4500,36,16.99,12,3,150000,5.33,1,0,0,7916,63.3,16,1,178.51,0,0,0,0,0,13,0,0,35722,12500,0
48812105,12000,12000,12000,36,11.53,10,2,60000,8.14,0,0,0,9400,61.4,13,1,830.07,0,0,0,0,0,35,0,0,130003,15300,0
51015910,19225,19225,19225,60,14.65,15,2,325000,13.77,3,0,0,45181,50,50,1,1256.03,0,0,0,0,0,22,0,0,569382,90300,1
49799562,25000,25000,25000,36,12.29,3,2,115000,21.89,0,0,0,34282,92.9,31,2,1956.02,0,0,0,0,0,39,0,0,129046,36900,0
25605722,8000,8000,8000,36,10.99,6,2,35000,19.89,0,0,0,7417,30.8,27,1,999.5,0,0,0,0,30,74,0,0,100007,24100,0
8761798,14000,14000,14000,60,12.35,8,2,80000,13.7,1,0,0,1636,32.1,27,1,3310.75,0,0,0,0,46,122,0,0,338999,5100,0
35954616,21600,21600,21600,60,24.08,12,1,69000,19.43,1,0,0,1500,19.2,16,1,1681.8,0,0,0,0,0,17,0,0,34954,7800,0
41410393,18000,18000,18000,36,9.49,4,2,57000,12.23,0,0,0,10829,60.5,14,2,1456.53,0,0,0,0,56,52,0,0,179582,17900,0
46746388,20000,20000,20000,36,8.18,2,3,160000,3.11,0,0,0,15354,74.9,13,1,1095.22,0,0,0,0,0,39,0,0,15354,20500,0
15128571,13475,13475,13400,60,20.49,10,2,40000,28.59,0,0,0,4571,50.2,21,2,4308.71,0,0,0,0,32,96,0,0,31960,9100,0
68790889,15000,15000,15000,36,7.89,5,3,45000,23.09,0,0,0,11875,26.9,12,1,131.5,0,0,0,0,0,4,0,0,43722,44200,0
48073371,15000,15000,15000,36,14.65,15,3,35000,17.11,1,0,0,15063,76.5,19,1,1484.73,0,0,0,0,0,39,0,0,53169,19700,0
71915976,24000,24000,24000,60,16.99,12,3,78000,21.43,1,0,0,13357,87.3,23,1,260.52,0,0,0,0,0,4,0,0,47467,15300,1
7907250,18450,18450,18400,60,16.78,15,2,75000,26.45,2,0,0,88316,79.1,33,2,6197.8,0,0,0,0,0,126,0,0,277011,99800,0
22752162,7000,7000,7000,36,7.12,3,3,85000,12.99,0,0,0,14144,57.5,11,1,490.08,0,0,0,0,0,65,0,0,39375,24600,0
44266122,16500,16500,16500,60,25.89,21,2,34000,37.84,0,0,0,10502,55.6,17,1,3371.49,0,0,0,0,0,43,0,184,70697,18900,0
64588263,12000,12000,12000,36,6.24,2,2,132000,18.85,1,0,0,32218,47.4,39,2,178.29,0,0,0,0,29,13,0,0,459512,68000,0
70385534,9600,9600,9600,36,10.99,8,2,28000,16.2,1,44,1,10181,35,24,1,162.05,0,0,0,0,40,9,0,0,10181,29000,0
14408029,35000,35000,35000,36,14.64,9,2,140000,19.89,1,0,0,40788,68.8,30,1,7005.79,0,0,0,0,62,100,0,0,288236,59300,0
59105111,13000,13000,13000,36,11.53,10,2,36000,31.07,0,0,0,361,2.8,23,1,586.72,0,0,0,0,0,26,0,0,40494,12900,0
25546414,28000,28000,28000,36,7.69,4,2,200000,21.32,2,0,0,106238,86.8,25,2,2425.71,0,0,0,0,0,74,0,0,1119620,122400,0
62573891,10000,10000,9950,36,11.53,10,2,50000,31.95,0,0,0,17018,51.3,30,2,357.96,0,0,0,0,0,17,0,133,103771,33200,0
14440165,4750,4750,4750,36,15.31,12,2,30000,3.4,0,78,1,2797,20,13,2,861.07,0,0,0,0,86,74,0,0,72539,13750,1
64283640,10000,10000,10000,36,15.61,4,2,40000,26.61,1,0,0,3706,45.8,25,2,494.38,0,0,0,0,0,17,0,962,56368,8100,0
10636882,2800,2800,2800,36,15.61,9,1,80000,13.49,0,0,0,13369,48.8,17,2,457.31,0,0,0,0,0,61,0,0,331686,27400,1
8178382,12000,12000,12000,36,18.25,8,2,65000,14.73,2,0,0,4651,80.9,24,2,3481.6,0,0,0,0,44,122,0,440,268631,5751,1
875609,30000,30000,29906.3646338,60,21.59,35,2,150000,22.4,3,0,0,50342,92.5,26,2,6098.37,0,0,0,0,0,52,0,0,0,0,1
63506056,14000,14000,14000,36,11.53,10,3,35000,29.32,0,0,0,10644,31.5,19,1,501.13,0,0,0,0,0,17,0,0,21408,33800,0
8907749,9750,9750,9750,36,16.2,12,3,28000,26.79,1,0,0,14202,90.5,19,2,2284.44,0,0,0,0,0,104,0,0,18698,15700,0
29833150,12000,12000,12000,36,13.35,6,2,69000,7.58,0,0,0,5469,25.8,23,2,1727.32,0,0,0,0,0,65,0,1543,160139,21200,1
42473887,35000,35000,35000,60,12.39,3,2,240000,26.72,0,0,0,5565,10.8,44,2,3702.58,0,0,0,0,0,48,0,0,751327,51500,0
63347035,12000,12000,12000,36,11.53,10,2,75000,17.06,1,55,1,33597,63.3,30,2,380.07,0,0,0,0,0,13,0,0,61632,53100,0
26487600,5000,5000,5000,36,17.57,16,2,15350,13.21,0,0,0,4237,65.2,5,2,1016.16,0,0,0,0,0,74,0,0,25237,6500,0
70885431,13000,13000,13000,36,8.38,2,2,100000,28.83,2,0,0,4912,9.3,39,1,84.73,0,0,0,0,0,4,0,0,144622,53000,0
69833371,10000,10000,10000,36,9.17,4,3,35000,11.11,0,115,1,6762,33.3,20,2,66.23,0,0,0,1,11,9,0,97,11780,20300,0
46486670,8675,8675,8675,36,15.61,4,3,65000,1.88,2,39,5,1654,30.1,7,1,208.17,0,0,0,0,0,9,0,61,1654,5500,0
10887201,6000,6000,6000,36,7.9,4,2,93600,12.01,2,0,0,9622,18.5,27,2,536.43,0,0,0,0,0,74,0,269,177427,52000,1
1263848,12000,12000,11975,60,13.49,3,3,50000,24.82,0,0,0,20535,81.2,31,2,4298.6,0,0,0,0,0,204,0,0,0,0,1
1851759,3000,3000,3000,36,12.12,6,3,40000,19.62,1,0,0,6892,33.5,25,2,593.06,0,0,0,0,0,156,0,0,26847,20600,1
55820858,24000,24000,24000,60,13.33,9,3,70000,28.41,0,0,0,20380,71.8,49,1,1533.88,0,0,0,0,0,26,0,0,84876,28400,0
43935030,20000,20000,20000,36,16.99,12,3,56400,35.21,0,0,0,1617,95.1,25,2,1726.3,0,0,0,0,59,30,0,0,52458,1700,0
53961005,8000,8000,8000,36,15.61,4,2,62000,17.91,1,0,0,9978,89.1,17,2,672.49,0,0,0,0,26,31,0,0,147071,11200,0
64886595,10000,10000,10000,36,17.86,20,3,42000,38.14,1,55,1,24030,71.7,37,1,417.15,0,0,0,0,0,13,0,0,37677,33500,0
65502514,34000,34000,34000,36,8.18,2,2,128000,14.1,0,0,0,41079,66.3,27,2,639.52,0,0,0,0,0,13,0,0,362232,62000,0
73483760,7200,7200,7200,36,9.17,4,2,60000,24.6,1,0,0,8307,22.9,45,1,0,0,0,0,0,0,0,0,0,92482,36200,0
36285180,10000,10000,9900,36,10.49,6,1,44000,36.96,2,0,0,13187,37.3,48,2,1019.34,0,0,0,1,28,61,0,729,21099,35400,0
35805417,18000,18000,18000,36,23.99,12,3,62000,12.18,1,0,0,12954,85.2,12,2,4306.75,0,0,0,0,0,61,0,0,31232,15200,0
69584065,8500,8500,8500,36,13.67,12,2,47700,8.65,3,0,0,5706,60.1,8,1,178.56,0,0,0,0,0,9,0,0,162622,9500,0
57883864,20000,20000,20000,36,9.99,6,2,76000,12.22,0,0,0,7074,29.5,17,1,770.11,0,0,0,0,60,22,0,0,15685,24000,0
1781311,21850,21850,21850,36,13.11,8,3,56000,17.28,0,0,0,15716,85.9,21,2,1354.7,0,1122.07,11.15,0,0,26,0,0,35217,18300,0
1105184,10000,10000,10000,36,10.65,4,3,96000,4.79,2,94,1,377,3.3,28,2,1721.92,0,0,0,0,0,161,0,0,0,0,1
21638800,10400,10400,10350,60,19.52,10,3,65000,12.98,3,17,1,885,4,20,2,2417.96,0,0,0,0,0,70,0,0,13862,24900,1
49874840,6000,6000,6000,36,17.57,16,2,50000,39.25,1,0,0,17772,75.9,21,2,643,0,0,0,0,0,39,0,0,171443,23400,0
70428000,12000,12000,12000,36,5.32,1,3,58000,23.86,0,0,0,25527,37.1,28,1,67.39,0,0,0,0,37,4,0,323,40211,68800,0
9869003,14000,14000,14000,60,19.52,16,2,90000,17.56,1,0,0,27108,94.5,19,2,1756.07,0,1829.95,18.2995,0,0,35,0,0,47624,28700,0
63178258,10000,10000,10000,36,13.33,9,1,50000,11.35,0,0,0,17474,36.4,16,1,414.25,0,0,0,0,0,17,0,0,17474,48000,0
65521555,12000,12000,12000,60,17.86,20,3,53000,31.27,0,0,0,15455,57.7,20,2,500.41,0,0,0,0,0,13,0,0,41254,26800,0
64567832,15300,15300,15300,60,21.99,6,2,45000,39.97,1,0,0,16922,47.9,16,1,1068.29,0,0,0,0,0,17,0,0,69585,35300,0
53937646,8000,8000,8000,36,9.17,4,1,20000,11.52,1,0,0,2193,10.3,23,1,392.34,0,0,0,0,0,31,0,970,4871,21300,0
72179855,15000,15000,15000,36,13.18,9,2,55000,14.88,0,20,1,2645,98,17,1,142.78,0,0,0,0,0,4,0,142,262966,2700,0
64943670,24000,24000,24000,60,13.99,12,2,60000,23.66,0,0,0,15010,30.8,35,2,792.31,0,0,0,0,44,13,0,447,33869,48700,0
43236976,23075,23075,23075,36,12.39,3,2,385000,7.87,0,0,0,326441,84.3,28,2,2292.92,0,0,0,0,6,48,0,0,2051680,371700,0
8217447,7200,7200,7200,36,15.22,9,3,25000,34.13,0,0,0,8963,100.7,31,1,1350.48,0,0,0,0,0,78,0,0,40168,8900,1
42582826,7075,7075,7075,36,14.31,12,1,35000,13.75,0,0,0,2075,39.9,29,1,814.67,0,0,0,0,41,52,0,1597,4780,5200,0
7032758,5000,5000,5000,36,14.33,3,2,50000,4.39,1,0,0,5505,52.4,27,2,744.85,0,0,0,0,0,65,0,0,223359,10500,1
21279782,13000,13000,13000,36,13.35,6,3,85000,21.44,3,0,0,5128,32.3,26,2,2157.59,0,0,0,0,0,83,0,0,75802,15900,0
41221417,4300,4300,4300,36,15.59,4,2,20000,22.09,1,89,1,2380,27.4,21,2,582.06,0,0,0,0,0,52,0,0,8822,8700,0
55258635,2000,2000,2000,36,18.55,10,3,50000,18.31,2,0,0,12696,55.2,23,2,173.51,0,0,0,0,0,26,0,0,17695,23000,0
9877531,15000,15000,15000,36,12.99,8,1,76416,11.39,2,0,0,8630,48.8,27,2,1693.93,0,0,0,0,43,52,0,0,175182,17700,1
16761037,20750,20750,20750,60,25.57,30,3,65000,9.92,3,0,0,11453,69,25,1,4684.99,0,0,0,0,0,52,0,0,17870,16600,1
11668420,6000,6000,6000,36,12.85,8,3,43000,24.59,0,0,0,2862,92.3,5,2,386.14,0,0,0,0,0,30,0,0,42759,3100,1
62056776,3500,3500,3500,36,12.69,6,3,45000,18.83,1,0,0,2935,18.8,16,1,164.13,0,0,0,0,61,22,0,0,29655,15600,0
66533626,16000,16000,16000,36,10.99,8,2,104000,9.66,0,0,0,8945,65.8,22,1,279.84,0,0,0,0,0,13,0,0,22696,13600,0
67569926,14875,14875,14875,36,16.99,12,3,55000,29.43,1,93,1,6042,35.1,25,2,395.62,0,0,0,0,23,9,0,0,43035,17200,0
7010212,8325,8325,8325,36,10.16,2,3,35000,21.01,0,113,1,7439,43,11,2,1319.62,0,0,0,0,0,126,0,0,9621,17300,1
8308270,18000,18000,18000,60,14.33,6,2,66900,18.13,0,119,1,19320,89.9,13,2,5109.82,0,0,0,0,0,126,0,0,182034,21500,0
58834610,4200,4200,4200,36,8.18,2,2,60000,11.1,0,0,0,3622,26.4,35,1,134.15,0,0,0,0,0,22,0,99,91870,13700,0
20778776,20000,20000,20000,60,16.99,12,2,48000,13.35,1,0,0,21251,42.3,30,1,4142.31,0,0,0,0,0,70,0,0,233656,50200,0
7027160,18000,18000,18000,36,14.09,10,3,95000,19.28,0,0,0,14276,57.1,23,2,815.91,0,0,0,0,0,17,0,0,70569,25000,0
13918352,12000,12000,12000,60,18.25,12,3,67000,23.48,1,0,0,18852,53,37,1,2248.19,0,0,0,0,0,61,0,0,33436,35600,1
47833381,15625,15625,15625,60,11.53,10,3,34000,30.29,0,0,0,16327,64.3,55,1,1272.62,0,0,0,0,0,39,0,0,160967,25400,0
59711831,7500,7500,7500,36,12.29,3,1,36500,6.87,1,0,0,5842,11.8,20,1,391.73,0,0,0,0,34,22,0,0,30480,49300,0
71238620,11000,11000,11000,60,14.48,15,3,35000,6.24,1,0,0,7578,76.5,51,1,0,0,0,0,0,0,0,0,0,122956,9900,0
58983155,22000,22000,22000,60,12.69,6,2,82500,15.81,0,76,1,13109,26.2,33,1,1103.97,0,0,0,0,0,22,0,109,18235,50000,0
67870314,30000,30000,30000,60,12.29,3,2,135000,13.18,0,0,0,25495,50.9,27,1,713.19,0,0,0,0,59,13,0,0,523816,50100,0
41391186,20000,20000,20000,60,19.99,15,3,50000,23.04,1,0,0,6233,40.5,15,2,1619.74,0,0,0,0,38,22,0,0,24449,15400,1
28610627,16000,16000,16000,60,14.49,12,3,45994,24.45,1,90,1,19649,57.6,24,2,1482.15,0,0,0,0,0,39,0,0,27678,34100,0
32418043,5500,5500,5500,36,12.99,3,3,52000,16.27,1,0,0,7586,56.2,9,2,739.22,0,0,0,0,0,65,0,0,23189,13500,0
49745943,16000,16000,16000,36,9.17,4,2,60000,7.98,1,0,0,12699,44.2,29,2,877.58,0,0,0,0,32,35,0,0,319370,28700,0
1744165,15000,15000,15000,36,15.8,9,3,94000,9.28,2,0,0,8321,26.2,11,2,1143.26,0,0,0,0,17,39,0,0,17448,31800,1
1009107,6000,6000,6000,36,5.42,1,2,60000,3.98,3,0,0,5710,29.9,29,2,513.02,0,0,0,0,0,157,0,0,0,0,1
41392903,18000,18000,18000,60,14.31,12,2,44000,24.5,1,0,0,12752,36.3,27,1,2391.85,0,0,0,0,49,52,0,0,143547,35100,0
1969489,7000,7000,6800,36,11.14,4,2,40000,20.22,0,0,0,18994,54.9,24,2,1266.84,0,0,0,0,0,156,0,135,165504,34600,1
16762359,12900,12900,12900,36,17.57,8,2,77000,17.99,1,0,0,48307,76.2,21,2,2207.64,0,0,0,0,0,56,0,0,331551,63400,1
45058397,9000,9000,9000,36,12.29,3,1,35000,12.61,0,0,0,16945,27.8,10,2,817.08,0,0,0,0,0,44,0,0,16945,60900,0
11018511,10000,10000,10000,36,11.99,6,2,50000,20.31,3,0,0,4601,95.9,16,2,1739.55,0,0,0,0,0,109,0,0,145396,4800,0
17441765,4450,4450,4450,36,18.92,16,3,24000,17.45,3,0,0,2928,43,9,1,271.78,0,0,0,0,0,17,0,0,7628,6750,0
16290492,8000,8000,7975,36,7.9,4,3,60000,19.22,1,0,0,12217,24,34,2,820.99,0,0,0,0,0,91,0,0,16023,50800,0
55487413,12000,12000,12000,36,7.89,5,2,90000,19.59,0,0,0,36788,87.6,20,1,505.64,0,0,0,0,0,31,0,0,334570,42000,0
44037751,12000,12000,12000,36,15.61,4,1,45000,21.76,0,0,0,20395,61.8,19,2,1390.88,0,0,0,0,0,43,0,0,27039,33000,0
11972534,25975,25975,25975,36,15.61,12,2,79000,25.22,1,0,0,8147,54,49,2,1614.04,0,3285.78,32.8578,0,63,22,0,0,300135,15100,0
682348,8000,8000,7750.45790759,60,11.49,8,2,120000,0.5,4,0,0,425,14.7,9,2,2539.21,29.8686786077,0,0,0,0,265,0,0,0,0,1
64487581,14400,14400,14400,36,5.32,1,3,45500,11.95,0,0,0,8293,27,32,2,182.33,0,0,0,0,0,13,0,0,15441,30700,0
63406945,4000,4000,4000,36,16.99,12,3,70000,23.52,0,0,0,11736,51.5,24,2,215.38,0,0,0,0,0,17,0,0,43020,22800,0
8560914,15000,15000,15000,36,10.64,4,2,40000,15.93,0,0,0,12716,61.7,36,1,2435.54,0,0,0,0,12,122,0,0,14267,20600,0
12346956,12000,12000,12000,60,14.98,9,2,108000,23.47,1,0,0,15372,47.6,53,1,1935.25,0,0,0,0,49,61,0,0,200947,32300,0
